Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14008_001
"060374081351","15000US060374081351","Block Group 1","Block Group 1, Census Tract 4081.35, Los Angeles County, California","ca","150","00","ACSSF","0017508",,,,,"06","037",,,,"408135","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102638.179800222
"060374081352","15000US060374081352","Block Group 2","Block Group 2, Census Tract 4081.35, Los Angeles County, California","ca","150","00","ACSSF","0017509",,,,,"06","037",,,,"408135","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106300
"060374081361","15000US060374081361","Block Group 1","Block Group 1, Census Tract 4081.36, Los Angeles County, California","ca","150","00","ACSSF","0017510",,,,,"06","037",,,,"408136","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120880.118110236
"060374081362","15000US060374081362","Block Group 2","Block Group 2, Census Tract 4081.36, Los Angeles County, California","ca","150","00","ACSSF","0017511",,,,,"06","037",,,,"408136","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85312.9032258065
"060374081371","15000US060374081371","Block Group 1","Block Group 1, Census Tract 4081.37, Los Angeles County, California","ca","150","00","ACSSF","0017512",,,,,"06","037",,,,"408137","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79319.2874692875
"060374081372","15000US060374081372","Block Group 2","Block Group 2, Census Tract 4081.37, Los Angeles County, California","ca","150","00","ACSSF","0017513",,,,,"06","037",,,,"408137","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75928.0769230769
"060374081381","15000US060374081381","Block Group 1","Block Group 1, Census Tract 4081.38, Los Angeles County, California","ca","150","00","ACSSF","0017514",,,,,"06","037",,,,"408138","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62282.4451410658
"060374081382","15000US060374081382","Block Group 2","Block Group 2, Census Tract 4081.38, Los Angeles County, California","ca","150","00","ACSSF","0017515",,,,,"06","037",,,,"408138","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71438.4009009009
"060374081391","15000US060374081391","Block Group 1","Block Group 1, Census Tract 4081.39, Los Angeles County, California","ca","150","00","ACSSF","0017516",,,,,"06","037",,,,"408139","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78078.1333333333
"060374081392","15000US060374081392","Block Group 2","Block Group 2, Census Tract 4081.39, Los Angeles County, California","ca","150","00","ACSSF","0017517",,,,,"06","037",,,,"408139","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79860
"060374081401","15000US060374081401","Block Group 1","Block Group 1, Census Tract 4081.40, Los Angeles County, California","ca","150","00","ACSSF","0017518",,,,,"06","037",,,,"408140","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70110.6261859583
"060374081402","15000US060374081402","Block Group 2","Block Group 2, Census Tract 4081.40, Los Angeles County, California","ca","150","00","ACSSF","0017519",,,,,"06","037",,,,"408140","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87840.3433476395
"060374081411","15000US060374081411","Block Group 1","Block Group 1, Census Tract 4081.41, Los Angeles County, California","ca","150","00","ACSSF","0017520",,,,,"06","037",,,,"408141","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80172.3044397463
"060374081412","15000US060374081412","Block Group 2","Block Group 2, Census Tract 4081.41, Los Angeles County, California","ca","150","00","ACSSF","0017521",,,,,"06","037",,,,"408141","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87442.1686746988
"060374082021","15000US060374082021","Block Group 1","Block Group 1, Census Tract 4082.02, Los Angeles County, California","ca","150","00","ACSSF","0017522",,,,,"06","037",,,,"408202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83877.027027027
"060374082022","15000US060374082022","Block Group 2","Block Group 2, Census Tract 4082.02, Los Angeles County, California","ca","150","00","ACSSF","0017523",,,,,"06","037",,,,"408202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95416.5991902834
"060374082111","15000US060374082111","Block Group 1","Block Group 1, Census Tract 4082.11, Los Angeles County, California","ca","150","00","ACSSF","0017524",,,,,"06","037",,,,"408211","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77921.3043478261
"060374082112","15000US060374082112","Block Group 2","Block Group 2, Census Tract 4082.11, Los Angeles County, California","ca","150","00","ACSSF","0017525",,,,,"06","037",,,,"408211","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66469.1073219659
"060374082113","15000US060374082113","Block Group 3","Block Group 3, Census Tract 4082.11, Los Angeles County, California","ca","150","00","ACSSF","0017526",,,,,"06","037",,,,"408211","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73954.1012216405
"060374082121","15000US060374082121","Block Group 1","Block Group 1, Census Tract 4082.12, Los Angeles County, California","ca","150","00","ACSSF","0017527",,,,,"06","037",,,,"408212","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139961.69630643
"060374082122","15000US060374082122","Block Group 2","Block Group 2, Census Tract 4082.12, Los Angeles County, California","ca","150","00","ACSSF","0017528",,,,,"06","037",,,,"408212","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67683.771251932
"060374083011","15000US060374083011","Block Group 1","Block Group 1, Census Tract 4083.01, Los Angeles County, California","ca","150","00","ACSSF","0017529",,,,,"06","037",,,,"408301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75758.8516746411
"060374083012","15000US060374083012","Block Group 2","Block Group 2, Census Tract 4083.01, Los Angeles County, California","ca","150","00","ACSSF","0017530",,,,,"06","037",,,,"408301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66893.2989690722
"060374083021","15000US060374083021","Block Group 1","Block Group 1, Census Tract 4083.02, Los Angeles County, California","ca","150","00","ACSSF","0017531",,,,,"06","037",,,,"408302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97560.2803738318
"060374083031","15000US060374083031","Block Group 1","Block Group 1, Census Tract 4083.03, Los Angeles County, California","ca","150","00","ACSSF","0017532",,,,,"06","037",,,,"408303","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94585.1476793249
"060374084011","15000US060374084011","Block Group 1","Block Group 1, Census Tract 4084.01, Los Angeles County, California","ca","150","00","ACSSF","0017533",,,,,"06","037",,,,"408401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78148.8538681948
"060374084012","15000US060374084012","Block Group 2","Block Group 2, Census Tract 4084.01, Los Angeles County, California","ca","150","00","ACSSF","0017534",,,,,"06","037",,,,"408401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85972.3562152134
"060374084021","15000US060374084021","Block Group 1","Block Group 1, Census Tract 4084.02, Los Angeles County, California","ca","150","00","ACSSF","0017535",,,,,"06","037",,,,"408402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96020.9844559585
"060374084022","15000US060374084022","Block Group 2","Block Group 2, Census Tract 4084.02, Los Angeles County, California","ca","150","00","ACSSF","0017536",,,,,"06","037",,,,"408402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158903.935185185
"060374084023","15000US060374084023","Block Group 3","Block Group 3, Census Tract 4084.02, Los Angeles County, California","ca","150","00","ACSSF","0017537",,,,,"06","037",,,,"408402","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90790.7303370787
"060374085011","15000US060374085011","Block Group 1","Block Group 1, Census Tract 4085.01, Los Angeles County, California","ca","150","00","ACSSF","0017538",,,,,"06","037",,,,"408501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73788.0893300248
"060374085031","15000US060374085031","Block Group 1","Block Group 1, Census Tract 4085.03, Los Angeles County, California","ca","150","00","ACSSF","0017539",,,,,"06","037",,,,"408503","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180020.357941834
"060374085032","15000US060374085032","Block Group 2","Block Group 2, Census Tract 4085.03, Los Angeles County, California","ca","150","00","ACSSF","0017540",,,,,"06","037",,,,"408503","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145168.864468864
"060374085033","15000US060374085033","Block Group 3","Block Group 3, Census Tract 4085.03, Los Angeles County, California","ca","150","00","ACSSF","0017541",,,,,"06","037",,,,"408503","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134417.717478053
"060374085041","15000US060374085041","Block Group 1","Block Group 1, Census Tract 4085.04, Los Angeles County, California","ca","150","00","ACSSF","0017542",,,,,"06","037",,,,"408504","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123485.520361991
"060374085042","15000US060374085042","Block Group 2","Block Group 2, Census Tract 4085.04, Los Angeles County, California","ca","150","00","ACSSF","0017543",,,,,"06","037",,,,"408504","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95070.8661417323
"060374085043","15000US060374085043","Block Group 3","Block Group 3, Census Tract 4085.04, Los Angeles County, California","ca","150","00","ACSSF","0017544",,,,,"06","037",,,,"408504","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82793.4036939314
"060374085051","15000US060374085051","Block Group 1","Block Group 1, Census Tract 4085.05, Los Angeles County, California","ca","150","00","ACSSF","0017545",,,,,"06","037",,,,"408505","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165137.196765499
"060374085052","15000US060374085052","Block Group 2","Block Group 2, Census Tract 4085.05, Los Angeles County, California","ca","150","00","ACSSF","0017546",,,,,"06","037",,,,"408505","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112329.648241206
"060374086231","15000US060374086231","Block Group 1","Block Group 1, Census Tract 4086.23, Los Angeles County, California","ca","150","00","ACSSF","0017547",,,,,"06","037",,,,"408623","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90413.7113402062
"060374086241","15000US060374086241","Block Group 1","Block Group 1, Census Tract 4086.24, Los Angeles County, California","ca","150","00","ACSSF","0017548",,,,,"06","037",,,,"408624","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100072.598425197
"060374086242","15000US060374086242","Block Group 2","Block Group 2, Census Tract 4086.24, Los Angeles County, California","ca","150","00","ACSSF","0017549",,,,,"06","037",,,,"408624","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122095.107033639
"060374086251","15000US060374086251","Block Group 1","Block Group 1, Census Tract 4086.25, Los Angeles County, California","ca","150","00","ACSSF","0017550",,,,,"06","037",,,,"408625","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111669.975786925
"060374086252","15000US060374086252","Block Group 2","Block Group 2, Census Tract 4086.25, Los Angeles County, California","ca","150","00","ACSSF","0017551",,,,,"06","037",,,,"408625","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138654.04040404
"060374086253","15000US060374086253","Block Group 3","Block Group 3, Census Tract 4086.25, Los Angeles County, California","ca","150","00","ACSSF","0017552",,,,,"06","037",,,,"408625","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139182.718446602
"060374086261","15000US060374086261","Block Group 1","Block Group 1, Census Tract 4086.26, Los Angeles County, California","ca","150","00","ACSSF","0017553",,,,,"06","037",,,,"408626","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66759.5652173913
"060374086262","15000US060374086262","Block Group 2","Block Group 2, Census Tract 4086.26, Los Angeles County, California","ca","150","00","ACSSF","0017554",,,,,"06","037",,,,"408626","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81722.4181360201
"060374086263","15000US060374086263","Block Group 3","Block Group 3, Census Tract 4086.26, Los Angeles County, California","ca","150","00","ACSSF","0017555",,,,,"06","037",,,,"408626","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129685.774946921
"060374086271","15000US060374086271","Block Group 1","Block Group 1, Census Tract 4086.27, Los Angeles County, California","ca","150","00","ACSSF","0017556",,,,,"06","037",,,,"408627","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115692.246835443
"060374086272","15000US060374086272","Block Group 2","Block Group 2, Census Tract 4086.27, Los Angeles County, California","ca","150","00","ACSSF","0017557",,,,,"06","037",,,,"408627","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110675.172413793
"060374086281","15000US060374086281","Block Group 1","Block Group 1, Census Tract 4086.28, Los Angeles County, California","ca","150","00","ACSSF","0017558",,,,,"06","037",,,,"408628","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128483.632734531
"060374086282","15000US060374086282","Block Group 2","Block Group 2, Census Tract 4086.28, Los Angeles County, California","ca","150","00","ACSSF","0017559",,,,,"06","037",,,,"408628","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116688.793103448
"060374086283","15000US060374086283","Block Group 3","Block Group 3, Census Tract 4086.28, Los Angeles County, California","ca","150","00","ACSSF","0017560",,,,,"06","037",,,,"408628","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63813.8853503185
"060374086291","15000US060374086291","Block Group 1","Block Group 1, Census Tract 4086.29, Los Angeles County, California","ca","150","00","ACSSF","0017561",,,,,"06","037",,,,"408629","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119988.151658768
"060374086292","15000US060374086292","Block Group 2","Block Group 2, Census Tract 4086.29, Los Angeles County, California","ca","150","00","ACSSF","0017562",,,,,"06","037",,,,"408629","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126071.23015873
"060374086301","15000US060374086301","Block Group 1","Block Group 1, Census Tract 4086.30, Los Angeles County, California","ca","150","00","ACSSF","0017563",,,,,"06","037",,,,"408630","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121505.376344086
"060374086302","15000US060374086302","Block Group 2","Block Group 2, Census Tract 4086.30, Los Angeles County, California","ca","150","00","ACSSF","0017564",,,,,"06","037",,,,"408630","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86652.2988505747
"060374086311","15000US060374086311","Block Group 1","Block Group 1, Census Tract 4086.31, Los Angeles County, California","ca","150","00","ACSSF","0017565",,,,,"06","037",,,,"408631","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102095.609756098
"060374086312","15000US060374086312","Block Group 2","Block Group 2, Census Tract 4086.31, Los Angeles County, California","ca","150","00","ACSSF","0017566",,,,,"06","037",,,,"408631","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95456.8681318681
"060374086313","15000US060374086313","Block Group 3","Block Group 3, Census Tract 4086.31, Los Angeles County, California","ca","150","00","ACSSF","0017567",,,,,"06","037",,,,"408631","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106324.175824176
"060374087031","15000US060374087031","Block Group 1","Block Group 1, Census Tract 4087.03, Los Angeles County, California","ca","150","00","ACSSF","0017568",,,,,"06","037",,,,"408703","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168114.835948645
"060374087032","15000US060374087032","Block Group 2","Block Group 2, Census Tract 4087.03, Los Angeles County, California","ca","150","00","ACSSF","0017569",,,,,"06","037",,,,"408703","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144600.407497963
"060374087041","15000US060374087041","Block Group 1","Block Group 1, Census Tract 4087.04, Los Angeles County, California","ca","150","00","ACSSF","0017570",,,,,"06","037",,,,"408704","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70794.43378119
"060374087051","15000US060374087051","Block Group 1","Block Group 1, Census Tract 4087.05, Los Angeles County, California","ca","150","00","ACSSF","0017571",,,,,"06","037",,,,"408705","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90238.202247191
"060374087052","15000US060374087052","Block Group 2","Block Group 2, Census Tract 4087.05, Los Angeles County, California","ca","150","00","ACSSF","0017572",,,,,"06","037",,,,"408705","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97008.4124830394
"060374087053","15000US060374087053","Block Group 3","Block Group 3, Census Tract 4087.05, Los Angeles County, California","ca","150","00","ACSSF","0017573",,,,,"06","037",,,,"408705","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79509.7222222222
"060374087061","15000US060374087061","Block Group 1","Block Group 1, Census Tract 4087.06, Los Angeles County, California","ca","150","00","ACSSF","0017574",,,,,"06","037",,,,"408706","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122945.492662474
"060374087221","15000US060374087221","Block Group 1","Block Group 1, Census Tract 4087.22, Los Angeles County, California","ca","150","00","ACSSF","0017575",,,,,"06","037",,,,"408722","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91592.7487352445
"060374087222","15000US060374087222","Block Group 2","Block Group 2, Census Tract 4087.22, Los Angeles County, California","ca","150","00","ACSSF","0017576",,,,,"06","037",,,,"408722","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128434.079173838
"060374087231","15000US060374087231","Block Group 1","Block Group 1, Census Tract 4087.23, Los Angeles County, California","ca","150","00","ACSSF","0017577",,,,,"06","037",,,,"408723","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88190.586797066
"060374087241","15000US060374087241","Block Group 1","Block Group 1, Census Tract 4087.24, Los Angeles County, California","ca","150","00","ACSSF","0017578",,,,,"06","037",,,,"408724","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41487.9194630873
"060374087242","15000US060374087242","Block Group 2","Block Group 2, Census Tract 4087.24, Los Angeles County, California","ca","150","00","ACSSF","0017579",,,,,"06","037",,,,"408724","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52399.8190045249
"060374088001","15000US060374088001","Block Group 1","Block Group 1, Census Tract 4088, Los Angeles County, California","ca","150","00","ACSSF","0017580",,,,,"06","037",,,,"408800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75167.1280276817
"060374088002","15000US060374088002","Block Group 2","Block Group 2, Census Tract 4088, Los Angeles County, California","ca","150","00","ACSSF","0017581",,,,,"06","037",,,,"408800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70390.2800658979
"060374088003","15000US060374088003","Block Group 3","Block Group 3, Census Tract 4088, Los Angeles County, California","ca","150","00","ACSSF","0017582",,,,,"06","037",,,,"408800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41623.8938053097
"060374300021","15000US060374300021","Block Group 1","Block Group 1, Census Tract 4300.02, Los Angeles County, California","ca","150","00","ACSSF","0017583",,,,,"06","037",,,,"430002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69059.012345679
"060374300022","15000US060374300022","Block Group 2","Block Group 2, Census Tract 4300.02, Los Angeles County, California","ca","150","00","ACSSF","0017584",,,,,"06","037",,,,"430002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105585.862068966
"060374300023","15000US060374300023","Block Group 3","Block Group 3, Census Tract 4300.02, Los Angeles County, California","ca","150","00","ACSSF","0017585",,,,,"06","037",,,,"430002","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76782.8571428571
"060374300024","15000US060374300024","Block Group 4","Block Group 4, Census Tract 4300.02, Los Angeles County, California","ca","150","00","ACSSF","0017586",,,,,"06","037",,,,"430002","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81561.9341563786
"060374300025","15000US060374300025","Block Group 5","Block Group 5, Census Tract 4300.02, Los Angeles County, California","ca","150","00","ACSSF","0017587",,,,,"06","037",,,,"430002","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97831.6628701595
"060374300031","15000US060374300031","Block Group 1","Block Group 1, Census Tract 4300.03, Los Angeles County, California","ca","150","00","ACSSF","0017588",,,,,"06","037",,,,"430003","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122198.601398601
"060374300032","15000US060374300032","Block Group 2","Block Group 2, Census Tract 4300.03, Los Angeles County, California","ca","150","00","ACSSF","0017589",,,,,"06","037",,,,"430003","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179370.417422868
"060374300033","15000US060374300033","Block Group 3","Block Group 3, Census Tract 4300.03, Los Angeles County, California","ca","150","00","ACSSF","0017590",,,,,"06","037",,,,"430003","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"060374300034","15000US060374300034","Block Group 4","Block Group 4, Census Tract 4300.03, Los Angeles County, California","ca","150","00","ACSSF","0017591",,,,,"06","037",,,,"430003","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116604.109589041
"060374301011","15000US060374301011","Block Group 1","Block Group 1, Census Tract 4301.01, Los Angeles County, California","ca","150","00","ACSSF","0017592",,,,,"06","037",,,,"430101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52799.2149165849
"060374301012","15000US060374301012","Block Group 2","Block Group 2, Census Tract 4301.01, Los Angeles County, California","ca","150","00","ACSSF","0017593",,,,,"06","037",,,,"430101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56498.3516483517
"060374301013","15000US060374301013","Block Group 3","Block Group 3, Census Tract 4301.01, Los Angeles County, California","ca","150","00","ACSSF","0017594",,,,,"06","037",,,,"430101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162789.949748744
"060374301014","15000US060374301014","Block Group 4","Block Group 4, Census Tract 4301.01, Los Angeles County, California","ca","150","00","ACSSF","0017595",,,,,"06","037",,,,"430101","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79963.6923076923
"060374301021","15000US060374301021","Block Group 1","Block Group 1, Census Tract 4301.02, Los Angeles County, California","ca","150","00","ACSSF","0017596",,,,,"06","037",,,,"430102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60826.7578125
"060374301022","15000US060374301022","Block Group 2","Block Group 2, Census Tract 4301.02, Los Angeles County, California","ca","150","00","ACSSF","0017597",,,,,"06","037",,,,"430102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107604.47284345
"060374301023","15000US060374301023","Block Group 3","Block Group 3, Census Tract 4301.02, Los Angeles County, California","ca","150","00","ACSSF","0017598",,,,,"06","037",,,,"430102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81354.9479166667
"060374302001","15000US060374302001","Block Group 1","Block Group 1, Census Tract 4302, Los Angeles County, California","ca","150","00","ACSSF","0017599",,,,,"06","037",,,,"430200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171719.338422392
"060374303011","15000US060374303011","Block Group 1","Block Group 1, Census Tract 4303.01, Los Angeles County, California","ca","150","00","ACSSF","0017600",,,,,"06","037",,,,"430301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211572.38372093
"060374303012","15000US060374303012","Block Group 2","Block Group 2, Census Tract 4303.01, Los Angeles County, California","ca","150","00","ACSSF","0017601",,,,,"06","037",,,,"430301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"060374303013","15000US060374303013","Block Group 3","Block Group 3, Census Tract 4303.01, Los Angeles County, California","ca","150","00","ACSSF","0017602",,,,,"06","037",,,,"430301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176149.137931034
"060374303014","15000US060374303014","Block Group 4","Block Group 4, Census Tract 4303.01, Los Angeles County, California","ca","150","00","ACSSF","0017603",,,,,"06","037",,,,"430301","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150316.785206259
"060374303021","15000US060374303021","Block Group 1","Block Group 1, Census Tract 4303.02, Los Angeles County, California","ca","150","00","ACSSF","0017604",,,,,"06","037",,,,"430302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82604.3841336117
"060374303022","15000US060374303022","Block Group 2","Block Group 2, Census Tract 4303.02, Los Angeles County, California","ca","150","00","ACSSF","0017605",,,,,"06","037",,,,"430302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121418.847006652
"060374303023","15000US060374303023","Block Group 3","Block Group 3, Census Tract 4303.02, Los Angeles County, California","ca","150","00","ACSSF","0017606",,,,,"06","037",,,,"430302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90952.4934383202
"060374303024","15000US060374303024","Block Group 4","Block Group 4, Census Tract 4303.02, Los Angeles County, California","ca","150","00","ACSSF","0017607",,,,,"06","037",,,,"430302","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128853.039832285
"060374303025","15000US060374303025","Block Group 5","Block Group 5, Census Tract 4303.02, Los Angeles County, California","ca","150","00","ACSSF","0017608",,,,,"06","037",,,,"430302","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118075.189873418
"060374304001","15000US060374304001","Block Group 1","Block Group 1, Census Tract 4304, Los Angeles County, California","ca","150","00","ACSSF","0017609",,,,,"06","037",,,,"430400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187100.546448087
"060374304002","15000US060374304002","Block Group 2","Block Group 2, Census Tract 4304, Los Angeles County, California","ca","150","00","ACSSF","0017610",,,,,"06","037",,,,"430400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258818.867924528
"060374304003","15000US060374304003","Block Group 3","Block Group 3, Census Tract 4304, Los Angeles County, California","ca","150","00","ACSSF","0017611",,,,,"06","037",,,,"430400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95355.5555555556
"060374304004","15000US060374304004","Block Group 4","Block Group 4, Census Tract 4304, Los Angeles County, California","ca","150","00","ACSSF","0017612",,,,,"06","037",,,,"430400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156802.168674699
"060374305011","15000US060374305011","Block Group 1","Block Group 1, Census Tract 4305.01, Los Angeles County, California","ca","150","00","ACSSF","0017613",,,,,"06","037",,,,"430501","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164492.349726776
